choices,rts,winners
1.0,1.076,1
-1.0,0.594,0
1.0,0.7,1
1.0,0.781,1
1.0,0.8009999999999999,1
0.0,0.303,0
1.0,1.258,1
1.0,0.639,0
-1.0,1.2930000000000001,1
0.0,0.395,0
0.0,0.376,0
0.0,0.189,0
1.0,1.5390000000000001,1
1.0,0.717,1
1.0,1.0910000000000002,0
-1.0,0.6629999999999999,1
1.0,0.733,1
1.0,0.87,1
-1.0,0.743,1
1.0,0.758,1
-1.0,0.9139999999999999,1
0.0,0.276,0
1.0,0.756,1
1.0,0.61,0
0.0,0.245,0
1.0,0.6749999999999999,0
1.0,0.85,1
0.0,0.42300000000000004,0
1.0,0.821,1
1.0,0.744,1
1.0,0.702,1
0.0,0.42600000000000005,0
0.0,0.514,0
0.0,0.41800000000000004,0
0.0,0.34700000000000003,0
-1.0,0.83,1
0.0,0.314,0
-1.0,0.82,1
-1.0,0.996,1
1.0,0.6679999999999999,1
1.0,0.758,1
0.0,0.49400000000000005,0
1.0,0.575,0
-1.0,0.827,0
0.0,0.336,0
1.0,0.718,1
1.0,0.527,0
1.0,0.828,1
1.0,0.843,1
1.0,0.9179999999999999,1
0.0,0.40800000000000003,0
-1.0,0.6839999999999999,1
-1.0,0.639,0
1.0,0.716,1
-1.0,1.114,1
1.0,0.711,1
1.0,0.961,1
0.0,0.442,0
-1.0,0.9159999999999999,1
0.0,0.442,0
0.0,0.43100000000000005,0
0.0,0.446,0
1.0,0.71,0
1.0,0.987,1
1.0,0.533,0
-1.0,0.737,1
1.0,0.816,1
1.0,0.595,0
1.0,0.6719999999999999,1
0.0,0.27,0
1.0,0.834,0
-1.0,0.594,0
1.0,0.707,0
0.0,0.326,0
1.0,0.656,1
-1.0,1.231,0
-1.0,0.9,1
0.0,0.27,0
0.0,0.28600000000000003,0
-1.0,1.0,1
-1.0,0.889,0
1.0,0.9189999999999999,1
1.0,0.855,0
1.0,1.231,1
1.0,0.739,1
1.0,1.32,1
1.0,0.73,1
-1.0,0.6,0
-1.0,0.641,1
1.0,0.57,0
0.0,0.389,0
-1.0,0.746,1
1.0,0.984,1
-1.0,0.762,1
1.0,1.122,1
1.0,0.692,1
1.0,0.848,1
-1.0,1.061,1
-1.0,0.872,1
1.0,0.891,1
1.0,0.736,1
1.0,0.604,0
0.0,0.325,0
-1.0,0.994,1
0.0,0.34700000000000003,0
0.0,0.35200000000000004,0
1.0,0.908,0
1.0,0.7,1
1.0,0.98,0
0.0,0.48800000000000004,0
0.0,0.401,0
0.0,0.268,0
-1.0,0.579,0
1.0,1.326,1
0.0,0.35200000000000004,0
1.0,0.8099999999999999,1
1.0,0.631,0
-1.0,0.698,1
1.0,0.7869999999999999,1
1.0,0.618,0
1.0,0.817,1
0.0,0.187,0
0.0,0.503,0
-1.0,0.835,0
-1.0,0.73,1
0.0,0.33,0
1.0,0.653,1
1.0,0.9309999999999999,1
1.0,0.705,1
1.0,0.741,1
0.0,0.515,0
-1.0,0.778,1
1.0,0.839,0
1.0,0.717,1
-1.0,0.777,1
0.0,0.369,0
-1.0,0.716,1
0.0,0.314,0
0.0,0.393,0
1.0,0.8049999999999999,1
1.0,0.637,1
0.0,0.332,0
1.0,0.766,1
-1.0,0.7939999999999999,1
-1.0,0.845,1
-1.0,0.731,1
1.0,0.753,1
-1.0,0.6749999999999999,1
1.0,0.898,1
1.0,0.626,0
1.0,1.0130000000000001,1
1.0,0.6869999999999999,1
0.0,0.48000000000000004,0
0.0,0.434,0
0.0,0.41000000000000003,0
1.0,0.89,0
0.0,0.466,0
1.0,0.703,1
1.0,0.567,0
0.0,0.442,0
1.0,0.969,0
0.0,0.371,0
1.0,0.6819999999999999,1
0.0,0.386,0
1.0,0.63,1
0.0,0.41000000000000003,0
-1.0,0.6869999999999999,1
-1.0,1.07,1
0.0,0.21400000000000002,0
1.0,1.116,1
0.0,1.578,1
1.0,0.722,0
1.0,0.722,0
1.0,0.6869999999999999,1
1.0,0.836,1
1.0,0.906,1
1.0,0.833,1
-1.0,0.614,0
1.0,1.053,0
0.0,0.268,0
0.0,0.401,0
1.0,0.689,1
-1.0,0.895,1
-1.0,0.773,1
0.0,0.21300000000000002,0
1.0,0.643,0
0.0,0.454,0
1.0,0.965,1
1.0,0.815,1
0.0,0.515,0
1.0,0.705,1
1.0,0.571,0
0.0,0.508,0
1.0,0.85,1
0.0,0.48700000000000004,0
0.0,0.48300000000000004,0
1.0,0.881,1
-1.0,1.026,1
-1.0,0.828,1
1.0,0.608,0
1.0,0.7909999999999999,1
0.0,0.296,0
-1.0,0.64,1
-1.0,0.619,0
0.0,0.44,0
-1.0,0.724,1
0.0,0.398,0
0.0,0.42400000000000004,0
0.0,0.49600000000000005,0
1.0,0.874,1
1.0,0.589,0
1.0,0.9219999999999999,1
1.0,0.872,1
-1.0,1.576,1
1.0,1.078,1
1.0,0.7969999999999999,1
1.0,0.705,1
1.0,0.708,1
1.0,0.761,1
0.0,0.34,0
0.0,0.462,0
1.0,0.729,1
-1.0,0.688,1
1.0,0.74,1
1.0,0.606,0
-1.0,0.952,1
0.0,0.499,0
0.0,0.34600000000000003,0
1.0,0.639,0
1.0,0.6819999999999999,0
1.0,0.906,1
1.0,0.695,1
1.0,0.776,1
1.0,0.824,0
1.0,1.417,1
1.0,0.999,1
0.0,0.319,0
1.0,0.76,1
0.0,0.48000000000000004,0
1.0,0.745,0
1.0,0.61,0
-1.0,0.8079999999999999,1
-1.0,0.6629999999999999,1
1.0,0.632,1
0.0,0.28500000000000003,0
1.0,0.9169999999999999,0
0.0,0.317,0
1.0,0.6669999999999999,1
-1.0,0.759,1
1.0,0.6779999999999999,0
-1.0,0.747,0
0.0,0.14300000000000002,0
0.0,0.449,0
-1.0,0.625,0
1.0,0.547,0
1.0,0.718,1
0.0,0.393,0
1.0,0.732,1
1.0,0.585,0
0.0,0.385,0
-1.0,0.637,1
0.0,0.238,0
0.0,0.331,0
-1.0,0.829,1
0.0,0.376,0
0.0,0.437,0
0.0,0.514,0
-1.0,0.9139999999999999,1
-1.0,0.576,0
1.0,0.589,0
-1.0,0.7849999999999999,0
0.0,0.21000000000000002,0
0.0,0.237,0
1.0,0.6729999999999999,1
1.0,0.7859999999999999,1
0.0,0.451,0
1.0,0.745,1
1.0,0.758,1
1.0,0.754,1
1.0,1.105,1
1.0,0.727,1
-1.0,1.0810000000000002,1
0.0,0.29,0
0.0,0.166,0
1.0,0.781,1
1.0,0.6739999999999999,1
1.0,0.752,1
1.0,0.653,1
1.0,0.755,0
1.0,0.826,1
1.0,0.624,0
0.0,0.37,0
0.0,0.241,0
1.0,0.8119999999999999,1
-1.0,0.706,1
1.0,0.697,1
0.0,0.394,0
1.0,0.845,0
1.0,0.6569999999999999,1
-1.0,0.629,0
1.0,0.6869999999999999,1
1.0,0.761,1
1.0,0.778,1
1.0,0.641,0
0.0,0.40900000000000003,0
1.0,0.877,1
-1.0,0.833,0
1.0,1.046,1
1.0,0.564,0
0.0,0.295,0
1.0,0.688,1
0.0,0.267,0
0.0,0.242,0
0.0,0.4,0
1.0,0.615,0
1.0,0.699,1
0.0,0.512,0
1.0,0.709,1
0.0,0.41300000000000003,0
1.0,0.729,1
1.0,0.695,1
1.0,0.566,0
-1.0,0.612,0
-1.0,0.696,0
0.0,0.254,0
1.0,0.653,1
0.0,0.51,0
-1.0,0.871,0
0.0,0.338,0
0.0,0.392,0
-1.0,0.876,1
0.0,0.34700000000000003,0
1.0,0.688,1
1.0,0.654,1
1.0,0.688,1
-1.0,0.696,1
-1.0,0.862,1
0.0,0.49200000000000005,0
1.0,0.702,1
1.0,0.7989999999999999,0
0.0,0.36100000000000004,0
1.0,0.89,1
1.0,0.987,1
1.0,0.704,0
1.0,0.8049999999999999,1
1.0,0.646,1
1.0,0.843,1
0.0,0.439,0
1.0,0.749,0
1.0,0.9339999999999999,0
-1.0,0.69,1
0.0,0.35500000000000004,0
0.0,0.20800000000000002,0
1.0,0.615,0
1.0,1.405,1
1.0,0.746,1
0.0,0.41600000000000004,0
1.0,0.709,1
1.0,0.768,0
0.0,0.332,0
1.0,0.709,1
1.0,0.699,1
-1.0,0.717,1
-1.0,0.766,1
-1.0,0.732,1
1.0,0.6699999999999999,1
-1.0,0.6799999999999999,1
0.0,0.201,0
1.0,0.6849999999999999,1
1.0,0.903,1
1.0,0.6829999999999999,0
0.0,0.265,0
1.0,0.6649999999999999,0
-1.0,0.694,1
1.0,1.393,0
0.0,0.248,0
0.0,0.28600000000000003,0
1.0,0.897,1
-1.0,0.708,1
-1.0,0.879,0
-1.0,0.898,1
0.0,0.28700000000000003,0
1.0,0.819,1
0.0,0.337,0
1.0,0.598,0
1.0,0.708,0
1.0,0.6569999999999999,1
1.0,0.851,1
1.0,0.857,0
0.0,0.281,0
1.0,0.655,1
0.0,0.51,0
-1.0,0.604,0
1.0,1.2320000000000002,1
1.0,0.649,1
-1.0,0.7949999999999999,1
0.0,0.48900000000000005,0
1.0,0.738,1
0.0,0.20700000000000002,0
1.0,0.735,1
-1.0,0.97,1
1.0,0.695,1
1.0,0.631,1
1.0,0.6739999999999999,1
1.0,0.595,0
0.0,0.249,0
0.0,0.325,0
0.0,0.264,0
1.0,0.746,1
1.0,0.5619999999999999,0
-1.0,0.6599999999999999,1
0.0,0.47000000000000003,0
1.0,0.616,0
1.0,0.701,1
0.0,0.41300000000000003,0
0.0,0.42600000000000005,0
1.0,0.574,0
-1.0,0.91,1
1.0,1.0370000000000001,0
1.0,0.609,0
-1.0,0.6789999999999999,1
0.0,0.36300000000000004,0
1.0,0.961,1
1.0,0.969,1
1.0,0.617,1
1.0,1.122,0
-1.0,0.6729999999999999,0
1.0,0.597,0
0.0,0.318,0
0.0,0.31,0
0.0,0.32,0
1.0,0.815,1
-1.0,1.108,1
0.0,0.446,0
1.0,0.768,1
1.0,1.048,1
0.0,0.298,0
0.0,0.20500000000000002,0
0.0,0.32,0
0.0,0.514,0
1.0,0.869,0
-1.0,0.897,1
1.0,0.711,1
1.0,0.749,1
1.0,0.8069999999999999,1
1.0,0.757,1
1.0,0.772,1
1.0,0.618,0
1.0,0.859,1
1.0,0.603,0
-1.0,0.652,1
1.0,0.744,1
0.0,0.29,0
1.0,0.655,1
0.0,0.42700000000000005,0
1.0,0.65,1
0.0,0.49500000000000005,0
-1.0,0.819,0
0.0,0.461,0
1.0,0.706,1
0.0,0.49300000000000005,0
-1.0,0.653,0
0.0,1.578,1
1.0,0.758,1
-1.0,0.646,0
0.0,0.465,0
1.0,1.079,1
-1.0,0.8029999999999999,0
0.0,0.47700000000000004,0
0.0,0.315,0
1.0,0.751,1
1.0,0.831,0
1.0,0.897,1
1.0,0.829,1
1.0,0.938,1
1.0,0.6739999999999999,1
1.0,0.573,0
1.0,0.849,1
1.0,0.6709999999999999,1
0.0,0.398,0
-1.0,0.953,1
0.0,0.35500000000000004,0
0.0,0.509,0
0.0,0.329,0
1.0,0.625,0
-1.0,0.873,0
1.0,0.65,1
-1.0,0.6859999999999999,1
0.0,0.36700000000000005,0
1.0,0.866,1
1.0,0.696,1
0.0,0.465,0
1.0,0.719,1
1.0,0.771,1
1.0,1.1480000000000001,1
1.0,0.877,1
1.0,0.6739999999999999,1
0.0,0.34500000000000003,0
1.0,0.6,0
1.0,0.542,0
-1.0,0.647,0
1.0,0.743,0
-1.0,1.012,1
1.0,0.6709999999999999,0
0.0,0.252,0
1.0,0.765,1
1.0,0.694,0
-1.0,0.713,1
-1.0,1.075,1
-1.0,1.065,1
1.0,0.768,1
1.0,0.6769999999999999,1
1.0,0.656,1
0.0,0.274,0
0.0,0.44,0
1.0,0.638,0
-1.0,0.734,1
1.0,0.853,0
1.0,0.8119999999999999,1
0.0,0.35900000000000004,0
0.0,0.21600000000000003,0
0.0,0.405,0
-1.0,0.612,0
-1.0,0.604,0
1.0,0.731,1
-1.0,0.605,0
-1.0,1.1400000000000001,1
1.0,0.9279999999999999,1
0.0,0.34,0
1.0,0.821,0
-1.0,0.715,1
1.0,0.778,1
-1.0,0.6849999999999999,1
-1.0,0.6619999999999999,1
1.0,1.0,1
1.0,0.704,1
1.0,0.85,1
1.0,0.522,0
1.0,0.617,0
-1.0,0.748,1
1.0,0.821,1
-1.0,0.72,1
1.0,0.852,0
1.0,0.778,1
1.0,0.813,1
1.0,0.693,1
1.0,0.656,0
0.0,0.21400000000000002,0
-1.0,0.699,1
0.0,0.505,0
1.0,0.55,0
-1.0,0.713,1
-1.0,0.772,1
1.0,0.731,1
1.0,0.6809999999999999,1
1.0,0.6869999999999999,1
1.0,0.9319999999999999,0
-1.0,0.849,1
1.0,0.653,1
-1.0,0.8039999999999999,1
-1.0,0.736,1
1.0,0.69,1
1.0,0.85,1
1.0,0.876,1
1.0,0.816,1
0.0,0.49400000000000005,0
1.0,0.734,1
1.0,0.856,1
1.0,1.053,1
1.0,0.7969999999999999,1
-1.0,0.569,0
1.0,0.748,1
1.0,0.711,1
1.0,0.556,0
-1.0,0.6569999999999999,1
1.0,0.564,0
0.0,0.273,0
1.0,0.963,1
0.0,0.281,0
1.0,0.564,0
0.0,0.20600000000000002,0
1.0,0.769,0
0.0,0.45,0
-1.0,0.882,0
1.0,0.629,1
1.0,0.6689999999999999,1
0.0,0.47600000000000003,0
-1.0,0.9239999999999999,1
-1.0,0.813,0
0.0,0.21900000000000003,0
1.0,0.6589999999999999,1
1.0,0.6649999999999999,1
1.0,0.715,1
1.0,0.6789999999999999,1
0.0,0.277,0
1.0,0.872,1
-1.0,0.989,1
-1.0,0.758,0
0.0,0.382,0
0.0,0.332,0
1.0,0.733,0
1.0,0.6639999999999999,1
1.0,0.91,0
0.0,0.271,0
-1.0,0.656,0
0.0,0.16,0
1.0,0.74,1
0.0,0.48500000000000004,0
1.0,0.728,0
0.0,0.41500000000000004,0
1.0,0.9129999999999999,1
-1.0,0.829,1
-1.0,0.692,1
1.0,0.747,1
-1.0,0.7,1
1.0,0.721,1
1.0,0.617,0
1.0,0.725,1
1.0,0.6749999999999999,0
1.0,0.586,0
1.0,0.8039999999999999,1
1.0,0.769,1
1.0,0.6849999999999999,1
0.0,0.27,0
1.0,0.636,0
0.0,0.514,0
0.0,0.45,0
-1.0,0.541,0
1.0,0.9149999999999999,1
0.0,0.372,0
0.0,0.36700000000000005,0
1.0,0.776,1
0.0,0.403,0
1.0,0.709,1
1.0,0.977,0
0.0,0.278,0
1.0,0.724,1
1.0,0.6749999999999999,1
0.0,0.34800000000000003,0
-1.0,1.008,1
0.0,0.389,0
1.0,0.698,1
0.0,0.373,0
1.0,0.6719999999999999,1
1.0,0.906,1
1.0,0.74,1
0.0,0.36100000000000004,0
1.0,0.6619999999999999,0
0.0,0.299,0
-1.0,0.583,0
1.0,0.777,0
-1.0,0.731,1
1.0,0.777,1
1.0,0.688,1
0.0,0.498,0
1.0,0.8119999999999999,0
1.0,0.909,1
1.0,0.572,0
1.0,0.6699999999999999,1
1.0,0.6619999999999999,0
1.0,0.6769999999999999,1
0.0,0.328,0
-1.0,1.0890000000000002,1
-1.0,0.583,0
0.0,0.458,0
1.0,0.774,1
1.0,0.656,0
1.0,0.584,0
1.0,0.703,1
1.0,1.512,1
1.0,0.843,1
1.0,0.886,1
1.0,0.7919999999999999,1
1.0,0.711,1
-1.0,0.6859999999999999,1
0.0,0.34500000000000003,0
1.0,0.6809999999999999,1
-1.0,0.737,1
0.0,0.184,0
1.0,1.189,1
1.0,0.6869999999999999,0
1.0,0.656,1
-1.0,0.736,1
0.0,0.512,0
1.0,0.694,1
0.0,0.331,0
-1.0,0.846,1
0.0,0.452,0
-1.0,0.64,0
0.0,0.28300000000000003,0
1.0,0.638,0
-1.0,0.6679999999999999,0
1.0,0.653,1
0.0,0.507,0
-1.0,0.6609999999999999,0
1.0,1.0950000000000002,0
1.0,0.644,1
1.0,0.699,1
0.0,0.36300000000000004,0
1.0,0.7839999999999999,1
1.0,0.8069999999999999,0
1.0,0.655,0
-1.0,0.64,1
1.0,0.723,0
1.0,1.4120000000000001,1
0.0,0.21200000000000002,0
-1.0,0.606,0
1.0,0.622,0
1.0,0.636,0
0.0,0.48800000000000004,0
1.0,0.892,1
-1.0,0.6,0
-1.0,0.702,1
1.0,0.99,1
-1.0,0.636,0
-1.0,0.631,1
-1.0,0.699,1
-1.0,0.836,0
1.0,0.6629999999999999,1
0.0,0.49200000000000005,0
0.0,0.462,0
-1.0,0.764,1
-1.0,0.628,0
1.0,0.622,0
0.0,0.401,0
1.0,0.9299999999999999,1
1.0,1.207,1
-1.0,0.534,0
0.0,0.35200000000000004,0
1.0,0.775,1
1.0,0.6679999999999999,0
-1.0,0.912,0
1.0,0.579,0
1.0,0.729,1
1.0,1.08,1
-1.0,0.986,0
1.0,0.867,1
0.0,0.49000000000000005,0
1.0,0.6639999999999999,1
1.0,0.655,1
1.0,0.73,1
0.0,0.263,0
1.0,0.53,0
-1.0,0.891,1
1.0,0.871,1
1.0,0.716,0
-1.0,0.6809999999999999,0
0.0,0.457,0
0.0,0.274,0
1.0,0.655,1
0.0,0.391,0
-1.0,0.703,0
-1.0,0.772,1
1.0,0.6869999999999999,0
1.0,0.848,1
0.0,0.401,0
1.0,0.535,0
0.0,0.45,0
1.0,0.951,1
1.0,0.842,1
0.0,0.2,0
1.0,0.752,0
0.0,0.309,0
0.0,0.321,0
-1.0,0.6759999999999999,1
1.0,0.754,1
1.0,0.6769999999999999,1
1.0,0.709,0
-1.0,0.77,0
0.0,0.432,0
-1.0,0.6749999999999999,0
1.0,0.6579999999999999,1
1.0,0.703,1
0.0,1.578,1
1.0,0.574,0
0.0,0.406,0
1.0,1.107,1
0.0,0.37,0
0.0,0.36100000000000004,0
0.0,0.49500000000000005,0
0.0,0.22300000000000003,0
1.0,1.302,0
0.0,0.334,0
-1.0,1.282,1
-1.0,0.717,1
1.0,0.6729999999999999,1
1.0,0.693,1
-1.0,1.37,1
0.0,0.238,0
-1.0,0.568,0
1.0,1.1340000000000001,1
-1.0,0.77,1
1.0,0.734,0
1.0,0.76,1
1.0,0.7989999999999999,1
-1.0,0.831,0
-1.0,1.0130000000000001,1
-1.0,0.9309999999999999,1
1.0,0.774,0
-1.0,0.726,0
0.0,0.34700000000000003,0
0.0,0.394,0
1.0,0.638,1
1.0,0.886,1
1.0,0.85,1
1.0,0.653,1
1.0,0.6739999999999999,0
0.0,0.261,0
-1.0,0.601,0
0.0,0.236,0
1.0,0.767,0
0.0,1.578,1
-1.0,0.776,1
1.0,0.983,1
0.0,0.321,0
1.0,0.726,0
0.0,0.336,0
1.0,0.727,0
-1.0,1.032,1
0.0,0.393,0
1.0,1.104,1
1.0,0.72,1
1.0,0.778,1
-1.0,0.651,1
1.0,0.691,0
1.0,0.74,1
1.0,1.3450000000000002,1
1.0,0.9139999999999999,1
0.0,0.384,0
-1.0,0.713,1
-1.0,0.536,0
0.0,0.51,0
0.0,0.41700000000000004,0
1.0,0.533,0
0.0,0.405,0
1.0,0.749,0
-1.0,0.578,0
1.0,0.6779999999999999,1
1.0,0.713,0
0.0,0.388,0
-1.0,0.72,1
1.0,0.752,1
0.0,0.49600000000000005,0
1.0,0.7989999999999999,1
-1.0,0.538,0
-1.0,0.87,0
0.0,0.22699999999999998,0
0.0,0.40800000000000003,0
0.0,0.49200000000000005,0
0.0,0.268,0
0.0,0.172,0
1.0,0.762,1
1.0,0.6679999999999999,1
0.0,0.449,0
1.0,0.744,1
1.0,0.6829999999999999,1
0.0,0.449,0
0.0,0.394,0
1.0,0.698,1
1.0,0.9339999999999999,1
0.0,0.36100000000000004,0
-1.0,0.885,1
-1.0,0.987,1
-1.0,0.598,0
1.0,0.841,1
1.0,0.903,1
0.0,0.466,0
0.0,0.299,0
1.0,0.87,0
1.0,0.821,1
1.0,0.996,1
1.0,0.6589999999999999,1
-1.0,0.7859999999999999,0
0.0,0.266,0
1.0,0.747,1
1.0,0.7899999999999999,0
1.0,0.626,0
1.0,0.64,1
1.0,0.8009999999999999,1
0.0,0.22100000000000003,0
1.0,1.043,1
0.0,0.456,0
0.0,0.294,0
-1.0,0.564,0
1.0,0.605,0
-1.0,0.635,0
0.0,0.34800000000000003,0
1.0,0.835,0
0.0,0.41200000000000003,0
1.0,0.6739999999999999,1
1.0,0.637,1
1.0,0.841,1
0.0,0.41300000000000003,0
-1.0,0.696,1
0.0,0.342,0
-1.0,0.697,1
1.0,0.6849999999999999,1
0.0,0.456,0
1.0,0.897,1
0.0,0.35000000000000003,0
0.0,0.373,0
0.0,0.315,0
1.0,0.9299999999999999,1
1.0,0.633,1
0.0,0.22499999999999998,0
1.0,0.816,1
0.0,0.433,0
0.0,0.383,0
-1.0,0.573,0
1.0,0.909,1
1.0,0.702,1
1.0,1.203,1
-1.0,0.8109999999999999,1
-1.0,0.8029999999999999,1
1.0,0.894,1
0.0,0.379,0
-1.0,0.707,1
0.0,0.42100000000000004,0
0.0,0.36700000000000005,0
1.0,0.778,1
-1.0,0.6869999999999999,1
0.0,0.45,0
1.0,0.8009999999999999,1
1.0,0.869,0
1.0,0.847,1
0.0,0.5,0
1.0,0.6669999999999999,0
1.0,0.9329999999999999,1
1.0,0.832,1
-1.0,0.546,0
-1.0,0.729,1
-1.0,0.611,0
0.0,0.251,0
0.0,0.434,0
1.0,0.742,1
1.0,0.547,0
1.0,0.736,1
1.0,0.634,0
1.0,0.76,1
1.0,0.755,1
0.0,0.465,0
0.0,0.251,0
1.0,0.964,1
1.0,0.63,1
1.0,0.8029999999999999,1
-1.0,0.765,1
1.0,0.626,0
1.0,0.848,0
0.0,0.457,0
0.0,0.33,0
1.0,1.2300000000000002,1
0.0,0.34900000000000003,0
-1.0,1.197,1
0.0,0.28500000000000003,0
-1.0,0.631,1
0.0,0.36700000000000005,0
-1.0,0.907,1
0.0,0.40700000000000003,0
1.0,0.734,1
-1.0,0.91,0
0.0,0.38,0
1.0,0.884,1
-1.0,0.644,0
1.0,0.706,1
1.0,0.8039999999999999,1
0.0,0.48400000000000004,0
1.0,1.032,1
0.0,0.337,0
1.0,0.6659999999999999,0
0.0,0.22799999999999998,0
1.0,0.637,1
-1.0,0.7919999999999999,1
1.0,0.766,1
-1.0,0.852,0
1.0,0.854,0
1.0,0.843,1
1.0,0.631,0
0.0,0.331,0
1.0,0.955,1
1.0,0.621,0
-1.0,0.523,0
1.0,0.6799999999999999,1
0.0,0.518,0
-1.0,1.282,0
1.0,0.882,1
1.0,0.743,1
-1.0,0.6669999999999999,1
1.0,0.538,0
1.0,0.8039999999999999,1
1.0,0.721,1
0.0,0.22799999999999998,0
-1.0,0.753,1
-1.0,0.838,0
1.0,0.814,1
1.0,0.7909999999999999,0
-1.0,0.896,1
1.0,0.694,1
1.0,0.909,1
1.0,0.841,0
1.0,0.7839999999999999,1
1.0,0.762,1
-1.0,0.701,0
1.0,0.718,1
1.0,0.7919999999999999,1
1.0,0.6599999999999999,1
-1.0,0.761,1
1.0,0.689,1
1.0,0.7959999999999999,0
1.0,0.746,0
-1.0,0.692,1
1.0,0.58,0
0.0,0.272,0
0.0,0.443,0
1.0,0.706,1
1.0,0.73,1
1.0,0.751,1
-1.0,0.647,0
-1.0,0.65,1
1.0,0.8089999999999999,0
1.0,0.63,1
0.0,0.47800000000000004,0
1.0,0.71,1
1.0,0.566,0
-1.0,0.944,1
1.0,0.74,1
1.0,0.781,1
1.0,0.702,1
0.0,0.268,0
0.0,0.35100000000000003,0
0.0,0.379,0
0.0,0.372,0
0.0,0.438,0
0.0,0.35100000000000003,0
0.0,0.263,0
1.0,0.723,1
1.0,1.151,1
0.0,0.508,0
0.0,0.403,0
1.0,0.866,1
1.0,0.736,1
0.0,0.27,0
0.0,1.578,1
0.0,0.36100000000000004,0
1.0,0.619,0
-1.0,0.653,1
0.0,0.339,0
1.0,0.581,0
0.0,0.181,0
0.0,0.41200000000000003,0
0.0,0.43100000000000005,0
-1.0,0.6609999999999999,0
-1.0,0.734,1
0.0,0.28400000000000003,0
0.0,0.47800000000000004,0
-1.0,0.906,1
1.0,0.85,1
-1.0,0.688,1
-1.0,0.603,0
0.0,0.22999999999999998,0
1.0,0.6679999999999999,1
1.0,0.597,0
1.0,0.856,1
0.0,0.49400000000000005,0
-1.0,0.6629999999999999,0
1.0,0.64,0
1.0,0.64,1
1.0,0.645,1
1.0,0.769,1
0.0,0.444,0
1.0,0.947,0
1.0,0.883,1
-1.0,0.7979999999999999,1
1.0,0.72,1
0.0,0.21900000000000003,0
1.0,0.706,1
0.0,0.22000000000000003,0
0.0,0.236,0
0.0,0.25,0
1.0,0.705,1
-1.0,0.702,1
1.0,0.6589999999999999,1
0.0,0.317,0
1.0,0.7919999999999999,1
1.0,0.835,1
1.0,0.991,1
0.0,0.389,0
0.0,0.251,0
1.0,1.1800000000000002,1
-1.0,0.653,0
1.0,0.647,1
0.0,0.405,0
0.0,0.335,0
0.0,0.45,0
-1.0,0.611,0
0.0,0.323,0
1.0,0.968,1
-1.0,0.638,0
-1.0,0.821,1
-1.0,0.758,1
1.0,0.6669999999999999,1
1.0,0.711,0
0.0,0.36800000000000005,0
-1.0,1.047,1
1.0,0.617,0
-1.0,0.91,1
1.0,0.816,1
0.0,0.434,0
1.0,0.886,0
0.0,0.47600000000000003,0
1.0,0.6679999999999999,1
1.0,0.716,1
-1.0,0.751,1
1.0,0.71,1
1.0,0.963,0
1.0,0.737,0
0.0,0.49300000000000005,0
1.0,1.014,1
1.0,1.0310000000000001,0
0.0,0.277,0
1.0,1.2670000000000001,1
1.0,0.54,0
1.0,0.9299999999999999,1
1.0,1.02,0
1.0,0.6849999999999999,0
1.0,0.8059999999999999,1
1.0,0.696,0
-1.0,0.6649999999999999,0
1.0,0.729,1
1.0,0.844,1
1.0,0.911,0
0.0,0.461,0
-1.0,1.0850000000000002,1
-1.0,0.617,0
-1.0,0.691,1
0.0,0.49400000000000005,0
0.0,0.40800000000000003,0
0.0,0.434,0
0.0,0.341,0
0.0,0.34900000000000003,0
1.0,0.839,1
0.0,0.312,0
-1.0,0.859,1
1.0,1.4440000000000002,0
-1.0,0.6759999999999999,0
-1.0,1.072,1
0.0,0.342,0
0.0,0.27,0
0.0,0.459,0
1.0,0.702,1
1.0,0.709,0
-1.0,0.6869999999999999,1
0.0,0.16999999999999998,0
-1.0,0.635,1
1.0,0.6749999999999999,1
-1.0,0.582,0
0.0,0.277,0
1.0,0.701,1
0.0,0.40900000000000003,0
0.0,0.406,0
-1.0,0.595,0
1.0,0.852,1
1.0,0.6569999999999999,1
0.0,0.281,0
1.0,0.6849999999999999,1
1.0,0.723,1
-1.0,0.693,1
0.0,0.275,0
1.0,0.835,1
-1.0,0.91,1
1.0,0.895,0
1.0,0.697,0
0.0,0.291,0
1.0,0.859,1
1.0,0.826,1
1.0,0.641,1
0.0,0.314,0
1.0,0.6719999999999999,1
1.0,0.722,1
-1.0,0.7889999999999999,0
0.0,0.28300000000000003,0
-1.0,0.735,1
1.0,1.055,1
-1.0,0.783,1
0.0,0.44,0
0.0,0.33,0
-1.0,0.7,1
1.0,0.987,1
0.0,0.511,0
-1.0,0.742,1
1.0,0.631,0
1.0,1.054,1
1.0,0.627,0
0.0,0.35000000000000003,0
0.0,0.445,0
1.0,0.959,1
1.0,0.698,1
1.0,0.695,1
0.0,0.271,0
-1.0,0.536,0
0.0,0.262,0
-1.0,0.696,1
1.0,0.627,0
1.0,0.71,1
1.0,0.7999999999999999,1
1.0,0.69,1
1.0,0.5609999999999999,0
0.0,0.49000000000000005,0
1.0,1.054,0
1.0,0.731,1
-1.0,0.616,0
1.0,0.639,1
0.0,0.342,0
1.0,0.75,1
-1.0,0.781,1
0.0,0.385,0
-1.0,0.582,0
1.0,0.769,1
1.0,0.63,0
-1.0,0.8109999999999999,1
1.0,0.976,1
1.0,0.72,1
